


 5452: 0.709246, 1.156894 avg loss, 0.001000 rate, 5.399303 seconds, 348928 images, 28.723609 hours left

 5453: 0.556478, 1.096852 avg loss, 0.001000 rate, 6.006502 seconds, 348992 images, 28.714652 hours left

 5454: 0.723171, 1.059484 avg loss, 0.001000 rate, 6.045120 seconds, 349056 images, 28.737040 hours left

 5455: 0.749826, 1.028518 avg loss, 0.001000 rate, 5.719262 seconds, 349120 images, 28.761179 hours left

 5456: 0.386532, 0.964320 avg loss, 0.001000 rate, 5.666860 seconds, 349184 images, 28.768375 hours left

 5457: 0.448413, 0.912729 avg loss, 0.001000 rate, 5.370455 seconds, 349248 images, 28.772690 hours left

 5458: 0.383359, 0.859792 avg loss, 0.001000 rate, 5.603989 seconds, 349312 images, 28.761683 hours left

 5459: 0.883004, 0.862113 avg loss, 0.001000 rate, 5.827346 seconds, 349376 images, 28.762841 hours left

 5460: 0.723304, 0.848232 avg loss, 0.001000 rate, 5.748796 seconds, 349440 images, 28.775419 hours left

 5461: 1.103921, 0.873801 avg loss, 0.001000 rate, 6.719874 seconds, 349504 images, 28.783855 hours left

 5462: 0.945778, 0.880999 avg loss, 0.001000 rate, 6.747346 seconds, 349568 images, 28.842200 hours left

 5463: 0.829858, 0.875885 avg loss, 0.001000 rate, 6.986123 seconds, 349632 images, 28.901314 hours left

 5464: 0.985822, 0.886878 avg loss, 0.001000 rate, 6.772547 seconds, 349696 images, 28.972103 hours left

 5465: 0.698139, 0.868005 avg loss, 0.001000 rate, 6.897645 seconds, 349760 images, 29.031172 hours left

 5466: 0.460569, 0.827261 avg loss, 0.001000 rate, 6.715972 seconds, 349824 images, 29.096567 hours left

 5467: 0.564652, 0.801000 avg loss, 0.001000 rate, 7.125875 seconds, 349888 images, 29.151528 hours left

 5468: 0.656892, 0.786589 avg loss, 0.001000 rate, 7.579738 seconds, 349952 images, 29.226962 hours left

 5469: 1.525695, 0.860500 avg loss, 0.001000 rate, 7.681023 seconds, 350016 images, 29.325011 hours left

 5470: 0.733715, 0.847821 avg loss, 0.001000 rate, 6.739948 seconds, 350080 images, 29.427221 hours left

 5471: 0.404873, 0.803527 avg loss, 0.001000 rate, 8.340934 seconds, 350144 images, 29.479946 hours left

 5472: 0.907658, 0.813940 avg loss, 0.001000 rate, 7.842870 seconds, 350208 images, 29.614807 hours left

 5473: 0.804717, 0.813017 avg loss, 0.001000 rate, 7.407624 seconds, 350272 images, 29.722435 hours left

 5474: 0.463281, 0.778044 avg loss, 0.001000 rate, 7.389680 seconds, 350336 images, 29.806939 hours left

 5475: 0.521898, 0.752429 avg loss, 0.001000 rate, 7.792588 seconds, 350400 images, 29.889285 hours left

 5476: 0.726447, 0.749831 avg loss, 0.001000 rate, 7.698138 seconds, 350464 images, 29.991503 hours left

 5477: 0.755314, 0.750379 avg loss, 0.001000 rate, 7.341132 seconds, 350528 images, 30.087809 hours left

 5478: 0.403731, 0.715715 avg loss, 0.001000 rate, 7.823192 seconds, 350592 images, 30.164766 hours left

 5479: 0.550052, 0.699148 avg loss, 0.001000 rate, 7.898364 seconds, 350656 images, 30.265719 hours left

 5480: 1.153718, 0.744605 avg loss, 0.001000 rate, 9.638660 seconds, 350720 images, 30.369544 hours left

 5481: 0.768917, 0.747036 avg loss, 0.001000 rate, 5.574297 seconds, 350784 images, 30.561943 hours left

 5482: 0.339872, 0.706320 avg loss, 0.001000 rate, 5.294057 seconds, 350848 images, 30.607947 hours left

 5483: 0.302608, 0.665949 avg loss, 0.001000 rate, 5.334656 seconds, 350912 images, 30.574288 hours left

 5484: 0.282289, 0.627583 avg loss, 0.001000 rate, 5.445436 seconds, 350976 images, 30.543092 hours left

 5485: 0.373440, 0.602169 avg loss, 0.001000 rate, 5.473620 seconds, 351040 images, 30.517885 hours left

 5486: 0.327465, 0.574698 avg loss, 0.001000 rate, 5.509352 seconds, 351104 images, 30.494312 hours left

 5487: 0.253025, 0.542531 avg loss, 0.001000 rate, 5.463876 seconds, 351168 images, 30.473082 hours left

 5488: 0.217614, 0.510039 avg loss, 0.001000 rate, 5.964242 seconds, 351232 images, 30.449419 hours left

 5489: 0.580586, 0.517094 avg loss, 0.001000 rate, 6.190948 seconds, 351296 images, 30.451864 hours left

 5490: 0.724420, 0.537827 avg loss, 0.001000 rate, 5.796770 seconds, 351360 images, 30.465778 hours left

 5491: 0.117104, 0.495754 avg loss, 0.001000 rate, 4.394210 seconds, 351424 images, 30.459310 hours left

 5492: 0.249470, 0.471126 avg loss, 0.001000 rate, 4.822492 seconds, 351488 images, 30.380869 hours left

 5493: 0.522610, 0.476274 avg loss, 0.001000 rate, 4.369740 seconds, 351552 images, 30.325068 hours left

 5494: 0.303189, 0.458966 avg loss, 0.001000 rate, 4.926194 seconds, 351616 images, 30.246597 hours left

 5495: 0.547889, 0.467858 avg loss, 0.001000 rate, 4.670031 seconds, 351680 images, 30.197464 hours left

 5496: 0.658212, 0.486893 avg loss, 0.001000 rate, 4.855691 seconds, 351744 images, 30.135856 hours left

 5497: 0.495478, 0.487752 avg loss, 0.001000 rate, 4.898442 seconds, 351808 images, 30.084207 hours left

 5498: 0.393682, 0.478345 avg loss, 0.001000 rate, 4.864693 seconds, 351872 images, 30.035329 hours left

 5499: 0.319153, 0.462426 avg loss, 0.001000 rate, 4.688656 seconds, 351936 images, 29.985104 hours left

 5500: 0.403244, 0.456508 avg loss, 0.001000 rate, 4.995429 seconds, 352000 images, 29.926314 hours left

 5501: 0.278140, 0.438671 avg loss, 0.001000 rate, 3.839508 seconds, 352064 images, 29.884076 hours left

 5502: 0.445910, 0.439395 avg loss, 0.001000 rate, 4.584125 seconds, 352128 images, 29.869619 hours left

 5503: 1.169297, 0.512385 avg loss, 0.001000 rate, 3.863009 seconds, 352192 images, 29.806596 hours left

 5504: 0.406870, 0.501834 avg loss, 0.001000 rate, 3.412783 seconds, 352256 images, 29.708566 hours left

 5505: 0.181108, 0.469761 avg loss, 0.001000 rate, 3.282030 seconds, 352320 images, 29.587036 hours left

 5506: 0.156150, 0.438400 avg loss, 0.001000 rate, 3.334128 seconds, 352384 images, 29.460109 hours left

 5507: 0.431325, 0.437692 avg loss, 0.001000 rate, 3.802383 seconds, 352448 images, 29.336911 hours left

 5508: 0.583410, 0.452264 avg loss, 0.001000 rate, 3.668020 seconds, 352512 images, 29.239005 hours left

 5509: 0.683844, 0.475422 avg loss, 0.001000 rate, 3.827381 seconds, 352576 images, 29.135169 hours left

 5510: 0.477785, 0.475658 avg loss, 0.001000 rate, 3.269450 seconds, 352640 images, 29.040529 hours left

 5511: 0.519316, 0.480024 avg loss, 0.001000 rate, 7.177608 seconds, 352704 images, 28.918125 hours left

 5512: 0.920465, 0.524068 avg loss, 0.001000 rate, 6.943421 seconds, 352768 images, 28.998236 hours left

 5513: 0.267631, 0.498425 avg loss, 0.001000 rate, 7.136476 seconds, 352832 images, 29.064991 hours left

 5514: 0.455315, 0.494114 avg loss, 0.001000 rate, 7.314780 seconds, 352896 images, 29.140993 hours left

 5515: 0.734213, 0.518124 avg loss, 0.001000 rate, 7.761736 seconds, 352960 images, 29.225345 hours left

 5516: 0.788321, 0.545143 avg loss, 0.001000 rate, 7.487161 seconds, 353024 images, 29.331717 hours left

 5517: 0.463887, 0.537018 avg loss, 0.001000 rate, 7.317222 seconds, 353088 images, 29.423000 hours left

 5518: 0.350946, 0.518410 avg loss, 0.001000 rate, 7.898252 seconds, 353152 images, 29.504527 hours left

 5519: 0.635100, 0.530079 avg loss, 0.001000 rate, 7.665938 seconds, 353216 images, 29.615046 hours left

 5520: 0.471665, 0.524238 avg loss, 0.001000 rate, 8.021042 seconds, 353280 images, 29.712530 hours left

 5521: 0.594034, 0.531218 avg loss, 0.001000 rate, 6.285176 seconds, 353344 images, 29.827229 hours left

 5522: 0.447701, 0.522866 avg loss, 0.001000 rate, 5.891476 seconds, 353408 images, 29.930354 hours left

 5523: 0.290765, 0.499656 avg loss, 0.001000 rate, 5.728221 seconds, 353472 images, 29.933556 hours left

 5524: 0.328992, 0.482589 avg loss, 0.001000 rate, 5.786437 seconds, 353536 images, 29.928321 hours left

 5525: 0.214414, 0.455772 avg loss, 0.001000 rate, 6.096708 seconds, 353600 images, 29.926112 hours left

 5526: 0.492911, 0.459486 avg loss, 0.001000 rate, 5.786878 seconds, 353664 images, 29.939805 hours left

 5527: 0.371846, 0.450722 avg loss, 0.001000 rate, 5.698898 seconds, 353728 images, 29.937442 hours left

 5528: 0.242198, 0.429869 avg loss, 0.001000 rate, 5.882462 seconds, 353792 images, 29.930751 hours left

 5529: 0.541277, 0.441010 avg loss, 0.001000 rate, 6.039032 seconds, 353856 images, 29.933348 hours left

 5530: 0.224470, 0.419356 avg loss, 0.001000 rate, 5.941624 seconds, 353920 images, 29.943936 hours left

 5531: 0.272969, 0.404717 avg loss, 0.001000 rate, 3.717690 seconds, 353984 images, 29.949401 hours left

 5532: 0.385935, 0.402839 avg loss, 0.001000 rate, 3.846526 seconds, 354048 images, 29.840866 hours left

 5533: 0.650705, 0.427626 avg loss, 0.001000 rate, 3.838946 seconds, 354112 images, 29.739935 hours left

 5534: 0.401960, 0.425059 avg loss, 0.001000 rate, 3.938885 seconds, 354176 images, 29.639664 hours left

 5535: 0.354995, 0.418053 avg loss, 0.001000 rate, 3.971424 seconds, 354240 images, 29.545477 hours left

 5536: 0.449130, 0.421160 avg loss, 0.001000 rate, 4.178500 seconds, 354304 images, 29.453808 hours left

 5537: 0.604021, 0.439447 avg loss, 0.001000 rate, 5.009964 seconds, 354368 images, 31.411031 hours left

 5538: 0.795198, 0.475022 avg loss, 0.001000 rate, 4.543341 seconds, 354432 images, 31.353970 hours left

 5539: 0.398695, 0.467389 avg loss, 0.001000 rate, 4.259635 seconds, 354496 images, 31.273553 hours left

 5540: 0.964720, 0.517122 avg loss, 0.001000 rate, 4.447427 seconds, 354560 images, 31.179348 hours left

 5541: 0.554837, 0.520894 avg loss, 0.001000 rate, 6.306934 seconds, 354624 images, 31.095741 hours left

 5542: 0.292462, 0.498050 avg loss, 0.001000 rate, 6.258112 seconds, 354688 images, 31.108312 hours left

 5543: 0.759049, 0.524150 avg loss, 0.001000 rate, 6.197636 seconds, 354752 images, 31.118326 hours left

 5544: 0.460985, 0.517834 avg loss, 0.001000 rate, 6.460784 seconds, 354816 images, 31.125075 hours left

 5545: 0.569817, 0.523032 avg loss, 0.001000 rate, 5.565287 seconds, 354880 images, 31.145136 hours left

 5546: 0.151565, 0.485885 avg loss, 0.001000 rate, 6.308807 seconds, 354944 images, 31.119077 hours left

 5547: 1.217382, 0.559035 avg loss, 0.001000 rate, 6.005269 seconds, 355008 images, 31.131422 hours left

 5548: 0.370659, 0.540197 avg loss, 0.001000 rate, 5.961928 seconds, 355072 images, 31.128158 hours left

 5549: 0.680571, 0.554235 avg loss, 0.001000 rate, 6.346157 seconds, 355136 images, 31.123256 hours left

 5550: 0.917698, 0.590581 avg loss, 0.001000 rate, 6.197164 seconds, 355200 images, 31.137409 hours left

 5551: 0.244433, 0.555966 avg loss, 0.001000 rate, 5.642001 seconds, 355264 images, 31.143851 hours left

 5552: 0.709214, 0.571291 avg loss, 0.001000 rate, 6.772063 seconds, 355328 images, 31.179319 hours left

 5553: 0.796905, 0.593852 avg loss, 0.001000 rate, 5.855303 seconds, 355392 images, 31.214717 hours left

 5554: 0.895885, 0.624056 avg loss, 0.001000 rate, 5.932151 seconds, 355456 images, 31.202706 hours left

 5555: 0.768835, 0.638534 avg loss, 0.001000 rate, 5.682681 seconds, 355520 images, 31.194780 hours left

 5556: 0.452298, 0.619910 avg loss, 0.001000 rate, 5.160078 seconds, 355584 images, 31.174136 hours left

 5557: 0.117476, 0.569667 avg loss, 0.001000 rate, 5.289617 seconds, 355648 images, 31.126907 hours left

 5558: 1.138878, 0.626588 avg loss, 0.001000 rate, 5.897724 seconds, 355712 images, 31.086773 hours left

 5559: 0.560219, 0.619951 avg loss, 0.001000 rate, 5.783717 seconds, 355776 images, 31.078108 hours left

 5560: 0.551538, 0.613110 avg loss, 0.001000 rate, 5.618223 seconds, 355840 images, 31.063699 hours left

 5561: 0.168942, 0.568693 avg loss, 0.001000 rate, 6.319577 seconds, 355904 images, 31.040946 hours left

 5562: 0.768067, 0.588630 avg loss, 0.001000 rate, 6.303774 seconds, 355968 images, 31.054328 hours left

 5563: 0.443452, 0.574112 avg loss, 0.001000 rate, 6.013494 seconds, 356032 images, 31.066722 hours left

 5564: 0.391098, 0.555811 avg loss, 0.001000 rate, 6.146216 seconds, 356096 images, 31.064134 hours left

 5565: 0.583310, 0.558561 avg loss, 0.001000 rate, 5.747131 seconds, 356160 images, 31.068323 hours left

 5566: 0.089226, 0.511627 avg loss, 0.001000 rate, 5.732424 seconds, 356224 images, 31.052045 hours left

 5567: 0.258787, 0.486343 avg loss, 0.001000 rate, 6.204838 seconds, 356288 images, 31.035171 hours left

 5568: 0.441061, 0.481815 avg loss, 0.001000 rate, 6.147436 seconds, 356352 images, 31.042595 hours left

 5569: 0.577219, 0.491355 avg loss, 0.001000 rate, 6.382330 seconds, 356416 images, 31.047019 hours left

 5570: 0.860828, 0.528303 avg loss, 0.001000 rate, 6.466855 seconds, 356480 images, 31.063415 hours left

 5571: 0.836593, 0.559132 avg loss, 0.001000 rate, 3.793229 seconds, 356544 images, 31.084036 hours left

 5572: 0.306706, 0.533889 avg loss, 0.001000 rate, 3.588381 seconds, 356608 images, 30.967595 hours left

 5573: 0.356900, 0.516190 avg loss, 0.001000 rate, 3.552176 seconds, 356672 images, 30.841710 hours left

 5574: 0.763898, 0.540961 avg loss, 0.001000 rate, 3.908017 seconds, 356736 images, 30.715220 hours left

 5575: 0.525046, 0.539369 avg loss, 0.001000 rate, 3.756092 seconds, 356800 images, 30.608174 hours left

 5576: 0.676400, 0.553072 avg loss, 0.001000 rate, 3.487175 seconds, 356864 images, 30.494464 hours left

 5577: 0.218347, 0.519600 avg loss, 0.001000 rate, 3.452280 seconds, 356928 images, 30.368151 hours left

 5578: 0.508481, 0.518488 avg loss, 0.001000 rate, 3.683210 seconds, 356992 images, 30.241225 hours left

 5579: 0.631799, 0.529819 avg loss, 0.001000 rate, 3.505829 seconds, 357056 images, 30.127376 hours left

 5580: 0.392220, 0.516059 avg loss, 0.001000 rate, 3.280731 seconds, 357120 images, 30.005583 hours left

 5581: 0.398625, 0.504316 avg loss, 0.001000 rate, 6.631788 seconds, 357184 images, 29.873468 hours left

 5582: 0.481017, 0.501986 avg loss, 0.001000 rate, 6.964042 seconds, 357248 images, 29.914141 hours left

 5583: 0.789831, 0.530770 avg loss, 0.001000 rate, 6.900017 seconds, 357312 images, 29.971366 hours left

 5584: 0.662390, 0.543932 avg loss, 0.001000 rate, 7.142737 seconds, 357376 images, 30.024747 hours left

 5585: 0.598308, 0.549370 avg loss, 0.001000 rate, 7.227076 seconds, 357440 images, 30.090026 hours left

 5586: 1.583355, 0.652768 avg loss, 0.001000 rate, 6.713331 seconds, 357504 images, 30.158906 hours left

 5587: 0.476469, 0.635139 avg loss, 0.001000 rate, 6.696015 seconds, 357568 images, 30.200822 hours left

 5588: 0.743235, 0.645948 avg loss, 0.001000 rate, 6.931438 seconds, 357632 images, 30.241625 hours left

 5589: 0.325425, 0.613896 avg loss, 0.001000 rate, 6.960355 seconds, 357696 images, 30.293805 hours left

 5590: 0.635754, 0.616082 avg loss, 0.001000 rate, 6.648824 seconds, 357760 images, 30.346913 hours left

 5591: 0.271161, 0.581590 avg loss, 0.001000 rate, 7.981373 seconds, 357824 images, 30.383580 hours left

 5592: 0.553568, 0.578787 avg loss, 0.001000 rate, 8.178354 seconds, 357888 images, 30.488233 hours left

 5593: 0.490883, 0.569997 avg loss, 0.001000 rate, 7.924189 seconds, 357952 images, 30.601853 hours left

 5594: 1.054257, 0.618423 avg loss, 0.001000 rate, 7.919007 seconds, 358016 images, 30.701127 hours left

 5595: 0.676665, 0.624247 avg loss, 0.001000 rate, 7.768897 seconds, 358080 images, 30.799135 hours left

 5596: 0.640908, 0.625913 avg loss, 0.001000 rate, 7.876256 seconds, 358144 images, 30.888509 hours left

 5597: 0.715535, 0.634875 avg loss, 0.001000 rate, 7.468880 seconds, 358208 images, 30.982373 hours left

 5598: 1.438482, 0.715236 avg loss, 0.001000 rate, 7.514460 seconds, 358272 images, 31.054507 hours left

 5599: 0.528630, 0.696576 avg loss, 0.001000 rate, 7.303435 seconds, 358336 images, 31.128215 hours left

 5600: 1.451153, 0.772033 avg loss, 0.001000 rate, 7.162008 seconds, 358400 images, 31.190463 hours left

 5601: 0.502042, 0.745034 avg loss, 0.001000 rate, 6.266190 seconds, 358464 images, 31.244757 hours left

 5602: 0.707924, 0.741323 avg loss, 0.001000 rate, 5.838690 seconds, 358528 images, 31.337621 hours left

 5603: 0.687210, 0.735912 avg loss, 0.001000 rate, 5.566479 seconds, 358592 images, 31.322769 hours left

 5604: 0.900494, 0.752370 avg loss, 0.001000 rate, 5.275763 seconds, 358656 images, 31.294145 hours left

 5605: 0.366103, 0.713743 avg loss, 0.001000 rate, 5.497984 seconds, 358720 images, 31.250932 hours left

 5606: 0.251481, 0.667517 avg loss, 0.001000 rate, 6.221784 seconds, 358784 images, 31.219452 hours left

 5607: 0.328208, 0.633586 avg loss, 0.001000 rate, 5.954691 seconds, 358848 images, 31.225246 hours left

 5608: 0.640350, 0.634263 avg loss, 0.001000 rate, 5.757503 seconds, 358912 images, 31.217363 hours left

 5609: 0.386376, 0.609474 avg loss, 0.001000 rate, 6.004791 seconds, 358976 images, 31.199424 hours left

 5610: 0.783498, 0.626876 avg loss, 0.001000 rate, 5.340934 seconds, 359040 images, 31.194320 hours left

 5611: 0.540991, 0.618288 avg loss, 0.001000 rate, 4.421611 seconds, 359104 images, 31.155340 hours left

 5612: 0.406165, 0.597076 avg loss, 0.001000 rate, 4.505648 seconds, 359168 images, 31.069814 hours left

 5613: 0.314015, 0.568770 avg loss, 0.001000 rate, 4.892208 seconds, 359232 images, 30.989349 hours left

 5614: 0.779321, 0.589825 avg loss, 0.001000 rate, 4.645999 seconds, 359296 images, 30.929417 hours left

 5615: 0.397426, 0.570585 avg loss, 0.001000 rate, 4.261080 seconds, 359360 images, 30.857498 hours left

 5616: 0.196204, 0.533147 avg loss, 0.001000 rate, 4.586383 seconds, 359424 images, 30.766661 hours left

 5617: 0.803861, 0.560218 avg loss, 0.001000 rate, 4.553187 seconds, 359488 images, 30.693372 hours left

 5618: 0.120831, 0.516279 avg loss, 0.001000 rate, 4.399341 seconds, 359552 images, 30.619037 hours left

 5619: 0.351558, 0.499807 avg loss, 0.001000 rate, 4.700856 seconds, 359616 images, 30.537609 hours left

 5620: 0.411228, 0.490949 avg loss, 0.001000 rate, 4.948236 seconds, 359680 images, 30.472348 hours left

 5621: 0.503983, 0.492253 avg loss, 0.001000 rate, 4.176230 seconds, 359744 images, 30.420390 hours left

 5622: 0.469410, 0.489968 avg loss, 0.001000 rate, 3.834099 seconds, 359808 images, 30.386287 hours left

 5623: 0.237779, 0.464750 avg loss, 0.001000 rate, 3.556728 seconds, 359872 images, 30.278289 hours left

 5624: 0.353605, 0.453635 avg loss, 0.001000 rate, 4.368755 seconds, 359936 images, 30.157144 hours left

 5625: 0.511322, 0.459404 avg loss, 0.001000 rate, 3.922944 seconds, 360000 images, 30.078659 hours left

 5626: 0.216008, 0.435064 avg loss, 0.001000 rate, 4.216924 seconds, 360064 images, 29.978294 hours left

 5627: 0.560610, 0.447619 avg loss, 0.001000 rate, 4.309720 seconds, 360128 images, 29.893880 hours left

 5628: 0.417987, 0.444656 avg loss, 0.001000 rate, 3.905998 seconds, 360192 images, 29.815019 hours left

 5629: 0.237495, 0.423940 avg loss, 0.001000 rate, 3.732836 seconds, 360256 images, 29.716300 hours left

 5630: 0.266643, 0.408210 avg loss, 0.001000 rate, 5.108528 seconds, 360320 images, 29.609753 hours left

 5631: 0.673097, 0.434699 avg loss, 0.001000 rate, 3.586421 seconds, 360384 images, 29.574656 hours left

 5632: 0.374805, 0.428709 avg loss, 0.001000 rate, 3.541499 seconds, 360448 images, 29.523454 hours left

 5633: 0.405372, 0.426375 avg loss, 0.001000 rate, 3.625598 seconds, 360512 images, 29.409607 hours left

 5634: 0.486818, 0.432420 avg loss, 0.001000 rate, 4.284848 seconds, 360576 images, 29.300679 hours left

 5635: 0.809702, 0.470148 avg loss, 0.001000 rate, 3.991762 seconds, 360640 images, 29.226408 hours left

 5636: 0.440399, 0.467173 avg loss, 0.001000 rate, 3.588117 seconds, 360704 images, 29.137888 hours left

 5637: 0.319898, 0.452446 avg loss, 0.001000 rate, 3.520366 seconds, 360768 images, 29.029649 hours left

 5638: 0.689622, 0.476163 avg loss, 0.001000 rate, 3.582969 seconds, 360832 images, 28.919027 hours left

 5639: 0.269229, 0.455470 avg loss, 0.001000 rate, 3.548184 seconds, 360896 images, 28.812662 hours left

 5640: 0.824210, 0.492344 avg loss, 0.001000 rate, 3.425484 seconds, 360960 images, 28.705587 hours left

 5641: 0.781260, 0.521235 avg loss, 0.001000 rate, 6.016372 seconds, 361024 images, 28.593326 hours left

 5642: 0.505763, 0.519688 avg loss, 0.001000 rate, 5.113548 seconds, 361088 images, 28.614290 hours left

 5643: 0.068020, 0.474521 avg loss, 0.001000 rate, 5.194141 seconds, 361152 images, 28.588982 hours left

 5644: 0.519695, 0.479039 avg loss, 0.001000 rate, 5.629645 seconds, 361216 images, 28.568054 hours left

 5645: 0.371247, 0.468260 avg loss, 0.001000 rate, 6.187248 seconds, 361280 images, 28.569525 hours left

 5646: 1.027415, 0.524175 avg loss, 0.001000 rate, 5.751339 seconds, 361344 images, 28.599369 hours left

 5647: 0.331721, 0.504930 avg loss, 0.001000 rate, 5.302924 seconds, 361408 images, 28.606705 hours left

 5648: 0.347531, 0.489190 avg loss, 0.001000 rate, 5.380825 seconds, 361472 images, 28.591102 hours left

 5649: 0.286543, 0.468925 avg loss, 0.001000 rate, 5.390660 seconds, 361536 images, 28.579606 hours left

 5650: 0.391691, 0.461202 avg loss, 0.001000 rate, 5.259156 seconds, 361600 images, 28.568673 hours left

 5651: 0.278472, 0.442929 avg loss, 0.001000 rate, 6.820985 seconds, 361664 images, 28.551135 hours left

 5652: 0.133621, 0.411998 avg loss, 0.001000 rate, 7.065942 seconds, 361728 images, 28.613413 hours left

 5653: 0.613983, 0.432197 avg loss, 0.001000 rate, 7.047047 seconds, 361792 images, 28.687552 hours left

 5654: 0.314689, 0.420446 avg loss, 0.001000 rate, 7.360880 seconds, 361856 images, 28.759938 hours left

 5655: 0.805510, 0.458952 avg loss, 0.001000 rate, 7.538029 seconds, 361920 images, 28.847850 hours left

 5656: 0.628947, 0.475952 avg loss, 0.001000 rate, 7.540460 seconds, 361984 images, 28.943626 hours left

 5657: 0.952182, 0.523575 avg loss, 0.001000 rate, 7.956088 seconds, 362048 images, 29.038581 hours left

 5658: 1.105558, 0.581773 avg loss, 0.001000 rate, 8.027905 seconds, 362112 images, 29.153766 hours left

 5659: 0.915990, 0.615195 avg loss, 0.001000 rate, 7.981904 seconds, 362176 images, 29.271354 hours left

 5660: 1.395618, 0.693237 avg loss, 0.001000 rate, 8.161445 seconds, 362240 images, 29.385389 hours left

 5661: 0.464355, 0.670349 avg loss, 0.001000 rate, 3.968904 seconds, 362304 images, 29.507444 hours left

 5662: 1.405588, 0.743873 avg loss, 0.001000 rate, 3.831015 seconds, 362368 images, 29.414659 hours left

 5663: 0.468446, 0.716330 avg loss, 0.001000 rate, 4.137658 seconds, 362432 images, 29.315778 hours left

 5664: 1.112186, 0.755916 avg loss, 0.001000 rate, 3.725013 seconds, 362496 images, 29.233797 hours left

 5665: 0.171567, 0.697481 avg loss, 0.001000 rate, 3.727726 seconds, 362560 images, 29.131279 hours left

 5666: 0.314034, 0.659136 avg loss, 0.001000 rate, 3.921590 seconds, 362624 images, 29.029952 hours left

 5667: 0.327646, 0.625987 avg loss, 0.001000 rate, 4.215058 seconds, 362688 images, 28.939484 hours left

 5668: 0.674233, 0.630812 avg loss, 0.001000 rate, 3.915951 seconds, 362752 images, 28.864865 hours left

 5669: 0.272939, 0.595024 avg loss, 0.001000 rate, 4.385715 seconds, 362816 images, 28.775836 hours left

 5670: 0.635935, 0.599115 avg loss, 0.001000 rate, 3.961314 seconds, 362880 images, 28.711506 hours left

 5671: 0.446093, 0.583813 avg loss, 0.001000 rate, 4.814041 seconds, 362944 images, 28.626266 hours left

 5672: 0.286081, 0.554040 avg loss, 0.001000 rate, 4.663600 seconds, 363008 images, 28.585214 hours left

 5673: 0.106098, 0.509246 avg loss, 0.001000 rate, 4.936500 seconds, 363072 images, 28.536911 hours left

 5674: 0.573598, 0.515681 avg loss, 0.001000 rate, 4.354836 seconds, 363136 images, 28.502967 hours left

 5675: 0.352380, 0.499351 avg loss, 0.001000 rate, 4.166428 seconds, 363200 images, 28.439701 hours left

 5676: 0.346362, 0.484052 avg loss, 0.001000 rate, 4.408612 seconds, 363264 images, 28.367486 hours left

 5677: 0.681364, 0.503783 avg loss, 0.001000 rate, 4.490771 seconds, 363328 images, 28.308348 hours left

 5678: 0.373463, 0.490751 avg loss, 0.001000 rate, 4.119410 seconds, 363392 images, 28.253940 hours left

 5679: 0.158966, 0.457573 avg loss, 0.001000 rate, 5.078727 seconds, 363456 images, 28.181644 hours left

 5680: 0.995367, 0.511352 avg loss, 0.001000 rate, 4.551617 seconds, 363520 images, 28.158396 hours left

 5681: 0.543276, 0.514545 avg loss, 0.001000 rate, 5.647097 seconds, 363584 images, 28.108522 hours left

 5682: 1.560036, 0.619094 avg loss, 0.001000 rate, 5.642670 seconds, 363648 images, 28.115047 hours left

 5683: 0.374047, 0.594589 avg loss, 0.001000 rate, 5.615040 seconds, 363712 images, 28.121138 hours left

 5684: 0.471084, 0.582239 avg loss, 0.001000 rate, 5.668817 seconds, 363776 images, 28.125755 hours left

 5685: 0.458072, 0.569822 avg loss, 0.001000 rate, 5.892207 seconds, 363840 images, 28.133003 hours left

 5686: 0.653151, 0.578155 avg loss, 0.001000 rate, 6.027222 seconds, 363904 images, 28.151520 hours left

 5687: 0.471262, 0.567466 avg loss, 0.001000 rate, 5.848421 seconds, 363968 images, 28.176787 hours left

 5688: 0.350927, 0.545812 avg loss, 0.001000 rate, 5.534432 seconds, 364032 images, 28.192594 hours left

 5689: 0.354385, 0.526669 avg loss, 0.001000 rate, 5.593674 seconds, 364096 images, 28.192715 hours left

 5690: 0.527376, 0.526740 avg loss, 0.001000 rate, 5.133696 seconds, 364160 images, 28.195373 hours left

 5691: 0.361951, 0.510261 avg loss, 0.001000 rate, 4.335197 seconds, 364224 images, 28.174600 hours left

 5692: 0.657085, 0.524943 avg loss, 0.001000 rate, 4.441246 seconds, 364288 images, 28.178337 hours left

 5693: 0.634573, 0.535906 avg loss, 0.001000 rate, 4.762374 seconds, 364352 images, 28.122490 hours left

 5694: 0.951354, 0.577451 avg loss, 0.001000 rate, 4.376382 seconds, 364416 images, 28.083529 hours left

 5695: 0.571848, 0.576891 avg loss, 0.001000 rate, 4.038183 seconds, 364480 images, 28.025398 hours left

 5696: 0.392137, 0.558415 avg loss, 0.001000 rate, 4.267164 seconds, 364544 images, 27.950579 hours left

